region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,isСomplete,complitation_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
nsk,"Новосибирск, улица Связистов, 162к4с",4100000,36.7,,,2,1,17,,0,2024,panel,,,,82.839312,54.960715,2,,"Площадь Маркса,Студенческая,Речной вокзал","6,8,12","transport,transport,transport",Ленинский,0,0
nsk,"Новосибирск, улица Николая Сотникова",4100000,43.0,,,1,3,15,,1,2022,panel,,,,82.9769943664,54.9438937375,,,"Студенческая,Площадь Маркса,Речной вокзал","10,10,11","transport,transport,transport",Кировский,0,0
nsk,"Новосибирск, улица В. Высоцкого",4100000,63.85,12.1,,2,9,10,,0,2024,panel,,without,1,83.0094213095,55.0187206563,1,,,,,Октябрьский,0,0
nsk,"Новосибирск, Родниковая улица",4120000,32.2,,,1,1,8,,0,2025,brick,,,,83.00389541265716,54.98862638148999,,1,"Речной вокзал,Октябрьская,Золотая Нива","10,10,12","transport,transport,transport","Камышенская,Октябрьский",0,0
nsk,"Новосибирск, Первомайский район, микрорайон Весенний, Заречная улица",4117475,26.7,5.2,11.8,,2,18,,0,2025,monolithBrick,,without,,83.04282614275984,54.977174339414425,1,1,"Речной вокзал,Октябрьская,Студенческая","15,16,16","transport,transport,transport","Весенний,Первомайский",0,0
nsk,"Новосибирск, Первомайский район, микрорайон Весенний, Заречная улица",4124000,26.4,5.2,11.8,,4,18,,0,2025,monolithBrick,,without,,83.04282614275984,54.977174339414425,1,1,"Речной вокзал,Октябрьская,Студенческая","15,16,16","transport,transport,transport","Весенний,Первомайский",0,0
nsk,"Новосибирская область, Новосибирск, ул Ошанина, 1",4100000,33.4,8.3,14.8,1,18,25,,,,,,,0,83.097523,54.939739,2,2,,,,Первомайский,,0
nsk,"Новосибирск,Октябрьский, Ключ-Камышенское плато, 14/1",4100000,34.4,9.9,16.1,1,14,16,2011,,,,,,1,83.043795,54.98821,1,1,,,,"Ключ-Камышенскон плато,Октябрьский",,0
nsk,"Новосибирск,Центральный, Ипподромская, 15",4100000,20.2,,,,7,16,2023,,,,,,1,82.940893,55.031226,1,0,,,,Октябрьский,,0
nsk,"Новосибирск, улица Королёва",4170000,23.09,,,1,16,22,,0,2026,monolithBrick,,,,82.97006613889985,55.0461219275622,,2,"Золотая Нива,Березовая Роща,Маршала Покрышкина","15,4,6","walk,transport,transport",Дзержинский,0,0
nsk,"Новосибирск, Бронная улица",4175600,41.1,4.7,22.8,2,13,17,,0,2024,panel,,without,,82.9673106772437,54.9485303162234,1,1,"Студенческая,Площадь Маркса,Речной вокзал","9,9,10","transport,transport,transport",Кировский,0,0
nsk,"Новосибирск, улица Фадеева, 66/9",4170000,30.4,5.0,21.0,,9,18,2016,,,monolith,,,,82.940705,55.099516,1,1,"Заельцовская,Красный Проспект,Сибирская","8,11,11","transport,transport,transport",Калининский,0,0
nsk,"Новосибирск, улица Забалуева, 102/1",4196036,42.47,,,2,1,17,,1,2023,monolith,,,,82.775459,54.989739,2,1,"Студенческая,Площадь Маркса,Площадь Гарина-Михайловского","18,19,21","transport,transport,transport",Ленинский,0,0
nsk,"Новосибирск, Кедровая улица, 80/2",4150000,39.8,,,1,1,17,,0,2024,panel,,,,82.923259,55.123801,,,"Заельцовская,Гагаринская,Маршала Покрышкина","11,12,13","transport,transport,transport",,0,0
nsk,"Новосибирск, Октябрьский район, микрорайон Закаменский, 23/1",4199986,19.78,,,1,12,25,,1,2024,monolithBrick,,,,82.956344,55.037789,,4,"Березовая Роща,Золотая Нива,Маршала Покрышкина","11,17,6","walk,walk,transport",Дзержинский,0,0
nsk,"Новосибирск, Ленинский район",4240000,22.18,,,,9,15,,0,2026,monolithBrick,,,,82.89392843027689,54.98183201902184,,7,"Площадь Маркса,Студенческая,Речной вокзал","3,18,8","walk,walk,transport",Ленинский,1,0
nsk,"Новосибирск, Ленинградская улица",4200000,24.7,,,1,2,20,,0,2025,monolithBrick,,,,82.98312555041264,55.00207485324239,,3,"Речной вокзал,Октябрьская,Золотая Нива","6,7,9","transport,transport,transport",Октябрьский,0,0
nsk,"Новосибирск, Ленинградская улица",4200000,24.7,,,,2,20,,0,2025,monolithBrick,,,,82.98312555041264,55.00207485324239,,3,"Речной вокзал,Октябрьская,Золотая Нива","6,7,9","transport,transport,transport",Октябрьский,0,0
nsk,"Новосибирск, улица Коминтерна, 1с",4212000,26.0,5.0,11.3,,2,15,,0,2024,monolithBrick,,,,83.0247063558196,55.0427704475411,2,,"Золотая Нива,Березовая Роща,Маршала Покрышкина","7,9,10","transport,transport,transport",Дзержинский,0,0
nsk,"Новосибирская область, Новосибирск, ул Пермитина, 8",4200000,42.3,5.7,29.2,2,4,5,1966,,,,,,0,82.889042,54.990762,,,,,,Ленинский,,0
nsk,"Новосибирская область, Новосибирск, ул Пархоменко, 23/1",4250000,29.0,1.0,15.0,,2,24,2025,,,,,,1,82.844181,54.985829,,,,,,Ленинский,,0
nsk,"Новосибирск, улица Тюленина, 3",4250000,25.42,5.3,11.7,,19,21,,0,2025,monolithBrick,,,,82.95223,55.106706,,3,"Заельцовская,Березовая Роща,Маршала Покрышкина","11,13,14","transport,transport,transport","Родники,Калининский",0,0
nsk,"Новосибирск, Красногорская улица",4260000,24.87,,,,4,25,,0,2026,monolithBrick,,,,82.8983901065,55.0727786082,3,,"Заельцовская,Гагаринская,Сибирская","5,8,8","transport,transport,transport","Аэропорт,Заельцовский",0,0
nsk,"Новосибирск, улица Лобачевского, 53/2",4270000,25.8,3.7,13.8,1,14,17,,0,2024,brick,,,,82.902715,55.122328,,,"Заельцовская,Гагаринская,Сибирская","13,16,16","transport,transport,transport",Заельцовский,0,0
nsk,"Новосибирск, Красногорская улица",4260000,24.97,,,1,2,25,,0,2026,monolithBrick,,without,,82.89839010646688,55.07277860822967,3,,"Заельцовская,Гагаринская,Сибирская","5,8,8","transport,transport,transport","Аэропорт,Заельцовский",0,0
nsk,"Новосибирск, улица Забалуева, 96",4348032,43.55,,,1,9,17,,1,2022,monolith,,,,82.778631,54.988903,1,1,"Площадь Маркса,Студенческая,Площадь Гарина-Михайловского","11,12,14","transport,transport,transport",Ленинский,0,0
nsk,"Новосибирск, улица Бородина",4346000,51.5,11.0,29.2,2,1,24,,0,2024,monolith,,,1,82.87796272496949,54.93337358909955,,,"Площадь Маркса,Студенческая,Речной вокзал","8,10,14","transport,transport,transport",Кировский,0,0
nsk,"Новосибирск, улица Коминтерна, 1с",4321000,29.0,5.7,14.0,,3,15,,0,2024,monolithBrick,,,,83.0247063558,55.0427704475,2,,"Золотая Нива,Березовая Роща,Маршала Покрышкина","7,9,10","transport,transport,transport",Дзержинский,0,0
nsk,"Новосибирск, улица Петухова, с1",4338616,36.67,,13.0,1,9,17,,0,2024,monolithBrick,,,,82.891594,54.939026,2,4,"Площадь Маркса,Студенческая,Речной вокзал","7,8,12","transport,transport,transport","Затулинский,Кировский",0,0
nsk,"Новосибирск, улица Забалуева, 102/1",4315584,43.68,,,2,16,17,,1,2023,monolith,,,,82.775459,54.989739,2,1,"Студенческая,Площадь Маркса,Площадь Гарина-Михайловского","18,19,21","transport,transport,transport",Ленинский,0,0
nsk,"Новосибирск, улица Коминтерна, 1с",4317500,27.5,6.4,14.0,,1,15,,0,2024,monolithBrick,,,,83.0247063558196,55.0427704475411,2,,"Золотая Нива,Березовая Роща,Маршала Покрышкина","7,9,10","transport,transport,transport",Дзержинский,0,0
nsk,"Новосибирская обл, Новосибирск г, Карла Маркса пр-кт, 25",4300000,30.0,6.0,18.0,1,5,5,,,,,,,,82.900792,54.986206,,,,,,"Башня,Ленинский",0,0
nsk,"Новосибирск, Кировский район, Северо-Чемской жилмассив, улица Сержанта Коротаева, 3",4348000,43.0,11.0,17.0,2,11,17,2021,,,monolithBrick,underground,,,82.955221,54.961238,,3,"Студенческая,Площадь Маркса,Речной вокзал","9,9,12","transport,transport,transport",Кировский,0,0
nsk,"Новосибирск, улица Кирова, 113к2",4390000,22.92,2.3,13.4,,10,25,,0,2024,monolithBrick,,fine,,82.95514702579445,55.013504338329085,4,2,"Октябрьская,Речной вокзал,Площадь Ленина","15,20,6","walk,walk,transport",Октябрьский,1,0
nsk,"Новосибирск, улица Кирова, 113к2",4390000,20.49,2.3,11.9,,18,25,,0,2024,monolithBrick,,fine,,82.95514702579445,55.013504338329085,4,2,"Октябрьская,Речной вокзал,Площадь Ленина","15,20,6","walk,walk,transport",Октябрьский,1,0
nsk,"Новосибирск, Ленинградская улица",4390000,24.48,,,,7,20,,0,2025,monolithBrick,,,,82.98312555041264,55.00207485324239,,3,"Речной вокзал,Октябрьская,Золотая Нива","6,7,9","transport,transport,transport",Октябрьский,0,0
nsk,"Новосибирск, улица Пархоменко",4350000,28.11,4.1,14.6,,23,24,,0,2025,monolithBrick,,without,1,82.8439772758222,54.98583116156298,,2,"Площадь Маркса,Студенческая,Речной вокзал","5,6,10","transport,transport,transport",Ленинский,0,0
nsk,"Новосибирск, улица Петухова, с1",4362120,46.16,,30.2,2,1,17,,0,2024,monolithBrick,,,,82.891594,54.939026,2,4,"Площадь Маркса,Студенческая,Речной вокзал","7,8,12","transport,transport,transport","Затулинский,Кировский",0,0
nsk,"Новосибирск, улица Невельского",4390000,39.1,,,1,15,17,,0,2024,monolith,,,,82.8338041706,54.9924007961,,2,"Площадь Маркса,Студенческая,Площадь Гарина-Михайловского","8,9,13","transport,transport,transport","Западный,Ленинский",0,0
nsk,"Новосибирская обл, Новосибирск г, Краузе ул, 21/1",4350000,39.1,8.2,19.7,1,11,18,,,,,,,,82.936177,55.115465,1,,,,,"Родники,Калининский",0,0
nsk,"Новосибирск, Кировский район, Затулинский жилмассив, улица Зорге, 229/3",4400000,44.36,,,1,13,27,,0,2024,monolith,,,,82.924535,54.927501,3,,"Площадь Маркса,Студенческая,Речной вокзал","10,10,14","transport,transport,transport",,0,0
nsk,"Новосибирск, переулок Трикотажстроя",4426400,25.1,3.1,14.9,,3,22,,0,2026,monolithBrick,,without,,82.98498043914634,55.0465183044633,3,,"Золотая Нива,Березовая Роща,Маршала Покрышкина","13,6,7","walk,transport,transport",Дзержинский,0,0
